image_id,street,citi,n_citi,bed,bath,sqft,price
7072,2180 Del Mar Road,"Norco, CA",243,5,3,2619,649900
7073,27346 Snowfield Street,"Murrieta, CA",233,6,4.1,4239,629000
7074,19486 Prickly Pear Trail,"Desert Hot Springs, CA",101,4,4,3011,619900
7075,16 Via Elegante,"Rancho Mirage, CA",300,3,3,2502,619000
7076,2567 Chatterton Lane,"Norco, CA",243,4,3,2890,640000
7077,14147 Tiger Lily Court,"Corona, CA",87,4,3,2596,599000
7078,40195 Camino Zulema,"Indio, CA",154,3,3.1,2487,639000
7079,1052 Commonwealth,"Hemet, CA",141,4,3,2989,599000
7080,74125 Setting Sun Trail,"Palm Desert, CA",265,4,3,1954,639900
7081,79345 Eisenhower Way,"Bermuda Dunes, CA",34,3,3,2550,639000
7082,51475 Longmeadow Street,"Indio, CA",154,2,2,1920,595000
7083,80465 Camino San Mateo,"Indio, CA",154,3,2,2376,595000
7084,535 S Calle Santa Rosa,"Palm Springs, CA",266,2,2,1553,653000
7085,17 Trafalgar,"Rancho Mirage, CA",300,4,3.1,2893,599000
7086,36353 Paseo Del Sol,"Cathedral City, CA",71,2,2,1996,625000
7087,8592 Barnwood Lane,"Riverside, CA",310,5,4,4104,633000
7088,7460 Summit Street,"Riverside, CA",310,4,2.1,2484,615000
7089,22840 Compass,"Canyon Lake, CA",64,4,3.1,2500,599999
7090,71625 Cholla Way,"Palm Desert, CA",265,3,3.1,1938,678800
7091,17055 Idaleona Road,"Perris, CA",278,4,2,2768,650000
7092,1251 Countess Drive,"Corona, CA",87,4,3,2926,659900
7093,81830 Seabiscuit Way,"La Quinta, CA",175,3,3.1,2643,670000
7094,16417 Sun Summit Drive,"Riverside, CA",310,5,3,2650,649888
7095,1860 Crenshaw Circle,"Corona, CA",87,5,3,2920,669900
7096,8484 Hermosa Drive,"Riverside, CA",310,3,3,3155,665000
7097,22315 HAYWORTH Court,"Corona, CA",87,6,3.1,4117,649999
7098,32700 Cox Road,"Menifee, CA",213,4,2,2339,649800
7099,19227 Dandelion Court,"Riverside, CA",310,6,3,3512,650000
7100,745 Sunny Dunes Road,"Palm Springs, CA",266,3,2,1449,649000
7101,4686 Eagle Ridge Court,"Riverside, CA",310,4,3.1,4065,665000
7102,14584 Sleepy Creek Drive,"Corona, CA",87,6,3.1,4313,700000
7103,79401 Bermuda Dunes Drive,"Bermuda Dunes, CA",34,3,2.1,3089,699000
7104,36325 Indian Knoll Road,"Temecula, CA",368,3,2,2158,685000
7105,4825 Laurel Ridge Drive,"Belltown, CA",33,4,4,3832,699999
7106,2578 Ironsides Circle,"Corona, CA",87,4,3,2405,650000
7107,13498 Jasper Loop,"Corona, CA",87,5,3.1,3149,648888
7108,73673 Joshua Tree Street,"Palm Desert, CA",265,3,2.1,1807,699000
7109,43759 Ginter Road,"Hemet, CA",141,3,2.1,1947,689998
7110,81859 Seabiscuit Way,"La Quinta, CA",175,3,3.1,2912,699900
7111,81707 Rancho Santana Drive,"La Quinta, CA",175,3,3.1,2977,659000
7112,2840 Hidden Hills Way,"Corona, CA",87,3,2.1,2898,669000
7113,50085 Grand Traverse Avenue,"La Quinta, CA",175,4,3.1,3025,675000
7114,22218 Tumbleweed Drive,"Canyon Lake, CA",64,5,3,2979,650000
7115,68460 Fernwood Drive,"Desert Hot Springs, CA",101,3,3,2150,665000
7116,1 Via De La Luna,"Lake Elsinore, CA",185,5,2.1,2861,675000
7117,6647 Ashford Mill Court,"Corona, CA",87,4,3,3309,655000
7118,7362 EXCELSIOR Drive,"Corona, CA",87,6,4.1,4148,679000
7119,78420 Clarke Court,"La Quinta, CA",175,4,4.1,3058,695000
7120,360 Pico Road,"Palm Springs, CA",266,3,2,1530,695950
7121,61215 Fire Barrel Drive,"La Quinta, CA",175,3,3,2534,649000
7122,110 Columbia Drive,"Rancho Mirage, CA",300,4,3.1,3019,675000
7123,39065 Sundance Circle,"Temecula, CA",368,5,4.1,4386,689000
7124,34376 Coppola Street,"Temecula, CA",368,6,4,3250,679990
7125,55637 Riviera,"La Quinta, CA",175,3,3.1,2645,650000
7126,7590 Sanctuary Drive,"Corona, CA",87,4,3.1,3538,674990
7127,84283 Canzone Drive,"Indio, CA",154,4,2.1,2338,649000
7128,4388 Cantada Drive,"Corona, CA",87,4,3.1,2547,689900
7129,37887 Vista Lago Road,"Winchester, CA",407,3,2.1,2305,650000
7130,562 Desert West Drive,"Rancho Mirage, CA",300,4,3.1,3883,695000
7131,637 Calle Rolph,"Palm Springs, CA",266,3,2,1433,649900
7132,19764 Shadowbrook Way,"Riverside, CA",310,5,4.1,4479,685000
7133,314 Farrell Drive,"Palm Springs, CA",266,3,3,1867,665000
7134,419 Santa Catalina Road,"Palm Springs, CA",266,4,4,2702,650000
7135,32400 Alpine Court,"Temecula, CA",368,5,3,3812,649000
7136,983 Horatio Avenue,"Corona, CA",87,6,3,3074,695900
7137,17011 Greentree Drive,"Riverside, CA",310,6,4,3690,649000
7138,2143 Nicola Road,"Palm Springs, CA",266,3,2,2339,658000
7139,32575 Ascot Way,"Menifee, CA",213,5,3.1,2782,689000
7140,33956 Galleron Street,"Temecula, CA",368,5,3,3155,645000
7141,1701 Honors Lane,"Corona, CA",87,4,4,3197,674900
7142,2807 Via Verona,"Corona, CA",87,5,4.1,3225,664900
7143,43900 Big Sky Way,"Temecula, CA",368,2,2.1,2448,675000
7144,1310 Rosarito Way,"Palm Springs, CA",266,3,2,1792,650000
7145,5727 Royal Hill Drive,"Riverside, CA",310,4,3,2950,650000
7146,19551 Estancia Drive,"Riverside, CA",310,5,4.1,4479,675000
7147,19925 Krameria Avenue,"Riverside, CA",310,4,4.1,4157,645000
7148,22654 Canyon Lake Drive S,"Canyon Lake, CA",64,4,2.1,2974,699000
7149,7 Calais Circle,"Rancho Mirage, CA",300,4,2.1,3075,649000
7150,2996 Sonora Road,"Palm Springs, CA",266,3,2,1772,687500
7151,70800 Ironwood Drive,"Rancho Mirage, CA",300,3,2.1,2203,645000
7152,70900 Jasmine Lane,"Rancho Mirage, CA",300,4,3,2539,649500
7153,30525 Greenbrook Place,"Canyon Lake, CA",64,3,3,3500,665000
7154,16862 Grand Avenue,"Lake Elsinore, CA",185,3,3,2200,699000
7155,23389 Toronja Corte,"Corona, CA",87,4,4,3703,659000
7156,78685 Starlight Lane,"Bermuda Dunes, CA",34,4,3,3296,687000
7157,28 Via Bella,"Rancho Mirage, CA",300,3,3.1,2724,669500
7158,44840 Doral Drive,"Indian Wells, CA",153,3,3,2855,695000
7159,74020 Old Prospector,"Palm Desert, CA",265,4,2.1,2330,675000
7160,80580 ViA Terrecina,"La Quinta, CA",175,3,3.1,2643,690000
7161,24068 Continental Drive,"Canyon Lake, CA",64,3,2,1896,649000
7162,78850 Sunrise Mountain,"Palm Desert, CA",265,3,3,2498,649500
7163,43161 Port Maria Road,"Bermuda Dunes, CA",34,3,3.1,3574,699000
7164,16115 Jordana Circle,"Riverside, CA",310,5,4,3794,674888
7165,40359 Heirloom Drive,"Murrieta, CA",233,4,3,2800,649000
7166,31 Via Amormio,"Palm Desert, CA",265,5,4.1,3423,689000
7167,23961 Hollingsworth Drive,"Murrieta, CA",233,4,3.1,4259,649000
7168,13818 Palomino Creek Drive,"Corona, CA",87,5,3,2496,649990
7169,13471 Planet Court,"Riverside, CA",310,4,3.1,4025,670990
7170,13531 Pointer Court,"Riverside, CA",310,4,2.1,3572,659990
7171,13539 Pointer Court,"Riverside, CA",310,4,3.1,4067,679990
7172,17240 Limone Way,"Riverside, CA",310,5,3.1,4424,673990
7173,78810 Spylass Hill Drive,"La Quinta, CA",175,3,2.1,2424,657500
7174,715 Spencer Drive,"Palm Springs, CA",266,3,2,1320,649000
7175,69733 Camino Pacifico,"Rancho Mirage, CA",300,3,3.1,3040,699900
7176,49305 Rio Arenoso,"La Quinta, CA",175,3,3,2566,649000
7177,55769 Pinehurst,"La Quinta, CA",175,3,3,2645,645000
7178,2590 Vine Avenue,"Norco, CA",243,4,2,1628,699000
7179,4150 Thorne Court,"Palm Springs, CA",266,3,2.1,2060,659990
7180,54670 River,"Idyllwild, CA",150,5,3,1200,649000
7181,1479 Deer Hollow Drive,"Corona, CA",87,3,2.1,2898,659000
7182,2187 Springfield Circle,"Corona, CA",87,4,4,3640,649900
7183,74997 Cove Drive,"Indian Wells, CA",153,3,3,2764,695000
7184,57771 Interlachen,"La Quinta, CA",175,3,3,2872,699000
7185,30 Columbia Drive,"Rancho Mirage, CA",300,3,3,2800,694900
7186,7902 Corte Castillo,"Riverside, CA",310,5,2.1,3558,649999
7187,11651 Gramercy Place,"Riverside, CA",310,4,3,4046,668900
7188,35598 Meridia Avenue,"Palm Desert, CA",265,3,3.1,3026,689000
7189,81730 Sun Cactus Lane,"La Quinta, CA",175,4,4,2789,662499
7190,45272 Chateau Ct,"Temecula, CA",368,6,3.1,3369,685000
7191,1679 Tamarron Drive,"Corona, CA",87,4,4,3584,684900
7192,69755 Camino Pacifico,"Rancho Mirage, CA",300,3,3.1,2830,695000
7193,48935 Greasewood Lane,"Palm Desert, CA",265,2,2,1849,649000
7194,69755 Camino Pacifico,"Rancho Mirage, CA",300,3,3.1,2830,685000
7195,8671 Hunt Canyon Road,"Corona, CA",87,5,4.1,3729,675000
7196,54 Cabernet,"Rancho Mirage, CA",300,3,2.1,2722,679990
7197,79140 Starlight Lane,"Bermuda Dunes, CA",34,3,3.1,2792,695000
7198,482 W Sepulveda Road,"Palm Springs, CA",266,3,3,2352,649999
7199,4542 Soto Avenue,"Belltown, CA",33,3,2.1,2644,690000
7200,1261 Las Ventanas Way,"Riverside, CA",310,4,3,3179,689500
7201,11424 Bridgeway Drive,"Riverside, CA",310,5,4,3741,664990
7202,12683 Dolly Court,"Corona, CA",87,5,3,3031,669999
7203,73136 Shadow Mountain Drive,"Palm Desert, CA",265,3,3,2500,699000
7204,94 Princeton Drive,"Rancho Mirage, CA",300,3,3,3088,688000
7205,29515 Longhorn Drive,"Canyon Lake, CA",64,4,3.1,3439,689900
7206,61499 Topaz Drive,"La Quinta, CA",175,2,2.1,2524,695000
7207,22 Via Elegante,"Rancho Mirage, CA",300,3,3.1,2960,657500
7208,2822 Alondra Way,"Palm Springs, CA",266,3,2.1,2289,674900
7209,2180 Del Mar Road,"Norco, CA",243,5,3,2619,649900
7210,51471 Champali Court,"Indio, CA",154,2,2.1,2549,700000
7211,37720 Botanica Place,"Murrieta, CA",233,4,4,3646,695000
7212,2326 Finley Road,"Palm Springs, CA",266,3,2,1602,679000
7213,79315 Mandarina,"La Quinta, CA",175,3,3.1,2833,699000
7214,535 S Calle Santa Rosa,"Palm Springs, CA",266,2,2,1553,653000
7215,78725 Castle Pines Drive,"La Quinta, CA",175,3,3,2610,679000
7216,78695 Castle Pines Drive,"La Quinta, CA",175,3,3.1,2610,699000
7217,7985 Natoma Street,"Corona, CA",87,6,3.1,3763,695000
7218,523 Farrell Drive,"Palm Springs, CA",266,4,3,1680,675000
7219,30125 Wickerd Road,"Menifee, CA",213,4,2,1546,649000
7220,34359 Lamborn Street,"Temecula, CA",368,4,3.1,3284,680000
7221,23874 Continental Drive,"Canyon Lake, CA",64,4,3.1,2504,649997
7222,19860 Covell Street,"Riverside, CA",310,4,3,2790,699000
7223,32160 Copper Crest Lane,"Temecula, CA",368,5,3,3601,695000
7224,76955 Tomahawk Run,"Indian Wells, CA",153,4,3,2378,669000
7225,34299 Lamborn Street,"Temecula, CA",368,4,4.1,3836,699900
7226,14840 Amorose Street,"Lake Elsinore, CA",185,5,3.1,3476,649900
7227,10120 Via Indigo,"Moreno Valley, CA",228,5,3,2917,650000
7228,33385 Dreycott Way,"Lake Elsinore, CA",185,3,4.1,2723,664900
7229,34070 Summit View Place,"Temecula, CA",368,4,3,3371,697900
7230,32201 Windsong Lane,"Wildomar, CA",405,3,2,1932,649900
7231,24540 El Baquero Road,"Perris, CA",278,2,2,2304,650000
7232,35429 District East Street,"Cathedral City, CA",71,3,3,2083,650000
7233,39425 Cherry Oak Road,"Cherry Valley, CA",77,4,3,2930,699000
7234,12842 Shorthorn Drive,"Corona, CA",87,5,3,2824,649990
7235,6302 Nobury Court,"Corona, CA",87,5,3,2824,679990
7236,2325 El Chorro Way,"Palm Springs, CA",266,4,2,1911,699999
7237,78 Via Las Flores,"Rancho Mirage, CA",300,3,2.1,2333,650000
7238,34145 Mazarine Drive,"Temecula, CA",368,5,4,3529,699900
7239,43750 Via Cielo,"Temecula, CA",368,4,2,2500,699000
7240,48400 Bradford Ranch Road,"Aguanga, CA",5,1,1,408,650000
7241,965 Manor Way,"Corona, CA",87,4,2.1,3274,699999
7242,313 Loch Lomond Road,"Rancho Mirage, CA",300,3,3.1,2762,695000
7243,75690 McLachlin Circle,"Palm Desert, CA",265,3,2.2,2929,649000
7244,20605 Broadview Drive,"Perris, CA",278,3,2.1,2760,649900
7245,2880 Keystone Circle,"Corona, CA",87,4,3,3313,690000
7246,18056 Glennel Drive,"Riverside, CA",310,3,2.1,3112,678800
7247,30095 Point Marina Drive,"Canyon Lake, CA",64,5,2.1,2548,650000
7248,36037 Royal Sage Court,"Palm Desert, CA",265,3,3,2495,685000
7249,2391 Red Cloud Court,"Norco, CA",243,4,3,2301,695000
7250,80333 Camino San Lucas,"Indio, CA",154,2,3,2569,695000
7251,11805 Forsythia Street,"Mira Loma, CA",216,5,3.1,3326,650000
7252,304 White Horse Trail,"Palm Desert, CA",265,3,3.1,2712,699000
7253,435 E Chuckwalla Road,"Palm Springs, CA",266,2,2,1152,649000
7254,50795 Calle Rondo,"La Quinta, CA",175,3,2,2118,649900
7255,41 Gibraltar Drive,"Palm Desert, CA",265,3,3,2912,700000
7256,1580 Dominguez Ranch Road,"Corona, CA",87,5,3,2970,679000
7257,50490 Via Amante,"La Quinta, CA",175,3,3.1,3251,665000
7258,30352 Boulder Estates Way,"Menifee, CA",213,5,4.1,3653,689588
7259,8265 Gamebird Street,"Corona, CA",87,6,4,3673,678000
7260,78975 Martinique Drive,"Bermuda Dunes, CA",34,3,3,3136,695000
7261,23668 Sonata Drive,"Murrieta, CA",233,6,3,3320,699900
7262,12433 Mississippi Drive,"Mira Loma, CA",216,5,3,3467,650000
7263,16935 Carrotwood Drive,"Riverside, CA",310,6,4.1,4235,698880
7264,74571 Fairway Drive,"Palm Desert, CA",265,4,3,2456,675000
7265,36350 Artisan Way,"Cathedral City, CA",71,3,3.1,3127,685000
7266,60500 Living Stone Drive,"La Quinta, CA",175,3,3.1,2724,699000
7267,2190 S TOLEDO Avenue,"Palm Springs, CA",266,3,3.1,3348,695000
7268,11529 Alton Drive,"Corona, CA",87,3,2,2056,649990
7269,52085 Avenida Cortez,"La Quinta, CA",175,3,3,2086,669900
7270,74397 Zeppelin Drive,"Palm Desert, CA",265,3,2.1,2580,649900
7271,20510 Hill Top Drive,"Riverside, CA",310,8,4.1,7508,650000
7272,71 San Simeon Place,"Rancho Mirage, CA",300,3,3.1,2563,649000
7273,6855 Rangeley Way,"Mira Loma, CA",216,5,3,3404,654548
7274,23909 SOLITAIRE Circle,"Moreno Valley, CA",228,4,3.1,3270,650000
7275,1180 Via Viento Lane,"Corona, CA",87,4,3,2500,649900
7276,7506 Sanctuary Drive,"Corona, CA",87,5,3.1,3538,668788
7277,36745 Palmdale Road,"Rancho Mirage, CA",300,3,3.1,2631,687000
7278,14540 Arctic Fox Avenue,"Corona, CA",87,5,3,3165,649000
7279,80395 Torreon Way,"La Quinta, CA",175,3,3.1,2975,679000
7280,22275 Hayworth Court,"Corona, CA",87,5,3.1,3878,655900
7281,23690 Snakebite,"Perris, CA",278,5,3,3272,699000
7282,915 E RACQUET CLUB Road,"Palm Springs, CA",266,3,2,1225,654000
7283,6307 Nuffield Drive,"Corona, CA",87,5,4,2988,679990
7284,50210 Via Simpatico,"La Quinta, CA",175,3,3,2894,649000
7285,72646 BEL AIR Road,"Palm Desert, CA",265,3,2.1,1850,679000
7286,1186 S San Joaquin Drive,"Palm Springs, CA",266,3,2,1956,689000
7287,6680 Black Forest Drive,"Corona, CA",87,6,5.1,4412,699999
7288,16419 Ridge Field Drive,"Riverside, CA",310,5,4.1,4094,676000
7289,3125 Forest View Drive,"Corona, CA",87,4,3,3302,745800
7290,809 Alexander Way,"Palm Springs, CA",266,3,2,1480,749900
7291,29 Duke Drive,"Rancho Mirage, CA",300,3,3,3088,729000
7292,14584 Sleepy Creek Drive,"Corona, CA",87,6,3.1,4313,700000
7293,79401 Bermuda Dunes Drive,"Bermuda Dunes, CA",34,3,2.1,3089,699000
7294,78710 Avenida La Fonda,"La Quinta, CA",175,3,3.1,2721,711900
7295,33160 Janda Court,"Temecula, CA",368,5,4,3667,709900
7296,4825 Laurel Ridge Drive,"Belltown, CA",33,4,4,3832,699999
7297,73673 Joshua Tree Street,"Palm Desert, CA",265,3,2.1,1807,699000
7298,1173 Hummingbird Lane,"Corona, CA",87,7,4,3279,745000
7299,81859 Seabiscuit Way,"La Quinta, CA",175,3,3.1,2912,699900
7300,1114 Brasado Way,"Riverside, CA",310,5,3,3586,749900
7301,76950 Comanche Lane,"Indian Wells, CA",153,4,3,2544,730000
7302,1327 Palomino Court,"Hemet, CA",141,4,3,3306,724900
7303,36726 Jasmine Lane,"Rancho Mirage, CA",300,4,3,2539,749000
7304,1538 Verbena Drive,"Palm Springs, CA",266,3,2,1431,719000
7305,78420 Clarke Court,"La Quinta, CA",175,4,4.1,3058,695000
7306,73466 Broken Arrow Trail,"Palm Desert, CA",265,4,3,2426,739000
7307,360 Pico Road,"Palm Springs, CA",266,3,2,1530,695950
7308,55880 Encino Road,"Idyllwild, CA",150,3,2,2372,725000
7309,16430 Bennett Road,"Desert Hot Springs, CA",101,5,6,2550,725000
7310,610 Chia Road,"Palm Springs, CA",266,3,2,1412,719000
7311,562 Desert West Drive,"Rancho Mirage, CA",300,4,3.1,3883,695000
7312,50240 Via Amante,"La Quinta, CA",175,3,3.1,2894,749000
7313,54790 Forest Haven Drive,"Idyllwild, CA",150,5,3,3212,749000
7314,2464 Sierra Bella Drive,"Corona, CA",87,4,2.1,2624,741452
7315,3220 Crestview Drive,"Norco, CA",243,6,4.1,3738,715000
7316,9350 Scenic Lane,"Moreno Valley, CA",228,4,3,3868,735000
7317,983 Horatio Avenue,"Corona, CA",87,6,3,3074,695900
7318,24460 Lupine Lane,"Corona, CA",87,3,2.1,2253,739000
7319,75689 Valle Vista Drive,"Indian Wells, CA",153,3,3.1,3071,735000
7320,511 Ronda Court,"Calimesa, CA",58,5,3.1,3598,714500
7321,48325 Mariposa Drive,"Palm Desert, CA",265,3,3,3090,749000
7322,120 Via Santo Tomas,"Rancho Mirage, CA",300,3,3,2391,749000
7323,22654 Canyon Lake Drive S,"Canyon Lake, CA",64,4,2.1,2974,699000
7324,300 N Orchid Tree Lane,"Palm Springs, CA",266,3,2,1842,731900
7325,16862 Grand Avenue,"Lake Elsinore, CA",185,3,3,2200,699000
7326,4 Duke Drive,"Rancho Mirage, CA",300,3,3,2908,735000
7327,54795 Winged Foot,"La Quinta, CA",175,3,3,2450,749000
7328,44840 Doral Drive,"Indian Wells, CA",153,3,3,2855,695000
7329,3221 Del Sol Pointe,"Riverside, CA",310,5,3.1,3773,750000
7330,7438 Jola Drive,"Riverside, CA",310,4,4,3385,749000
7331,18500 Manitou Street,"Corona, CA",87,4,2.1,3275,750000
7332,76251 Via Montelena,"Indian Wells, CA",153,3,3.1,2362,710000
7333,43161 Port Maria Road,"Bermuda Dunes, CA",34,3,3.1,3574,699000
7334,4222 Havenridge Drive,"Corona, CA",87,5,4,2956,725000
7335,46614 Bradshaw Trail,"La Quinta, CA",175,3,3.1,2800,748800
7336,69385 Mccallum Way,"Cathedral City, CA",71,5,3,3242,749000
7337,13503 Pointer Court,"Riverside, CA",310,5,4.1,4677,713990
7338,3231 Crestview Drive,"Norco, CA",243,4,2.1,2978,745000
7339,69733 Camino Pacifico,"Rancho Mirage, CA",300,3,3.1,3040,699900
7340,2590 Vine Avenue,"Norco, CA",243,4,2,1628,699000
7341,29085 Via Norte,"Temecula, CA",368,4,2.1,2426,739900
7342,4242 Havenridge Drive,"Corona, CA",87,6,4,3446,739000
7343,41800 Chaparral Drive,"Temecula, CA",368,3,2,2315,749000
7344,321 Desert Willow Circle,"Palm Springs, CA",266,3,2,1688,715000
7345,74997 Cove Drive,"Indian Wells, CA",153,3,3,2764,695000
7346,12275 Cornwallis Court,"Mira Loma, CA",216,5,3,3652,729000
7347,80848 Hermitage,"La Quinta, CA",175,3,3.1,2379,745000
7348,45385 Taos,"Indian Wells, CA",153,3,2,3604,719900
7349,640 Ocotillo Avenue,"Palm Springs, CA",266,2,3,2127,745000
7350,57771 Interlachen,"La Quinta, CA",175,3,3,2872,699000
7351,57770 Black Diamond,"La Quinta, CA",175,3,3,2611,749000
7352,20450 Wendy Lane,"Murrieta, CA",233,4,3,2129,749900
7353,33029 Sage Court,"Temecula, CA",368,5,4,3983,749900
7354,69755 Camino Pacifico,"Rancho Mirage, CA",300,3,3.1,2830,695000
7355,3370 Amethyst Street,"Corona, CA",87,5,3.1,3572,724900
7356,1772 Sandtrap Drive,"Corona, CA",87,5,3.1,3731,715000
7357,79140 Starlight Lane,"Bermuda Dunes, CA",34,3,3.1,2792,695000
7358,3 Bollinger Road,"Rancho Mirage, CA",300,4,3.1,3755,724000
7359,7332 Excelsior Drive,"Corona, CA",87,5,4.1,4148,707900
7360,4782 Eagle Ridge Court,"Belltown, CA",33,6,4.1,4920,725000
7361,73625 Agave Lane,"Palm Desert, CA",265,3,2.1,2714,750000
7362,30550 Via Las Palmas,"Thousand Palms, CA",373,5,4,3668,725000
7363,16599 Fleur Boulevard,"Riverside, CA",310,6,4.1,4125,752541
7364,73136 Shadow Mountain Drive,"Palm Desert, CA",265,3,3,2500,699000
7365,13646 Kiwi Avenue,"Corona, CA",87,5,3.1,3849,718888
7366,71591 Biskra Road,"Rancho Mirage, CA",300,3,2.1,2296,714900
7367,42520 Buccaneer Court,"Bermuda Dunes, CA",34,4,4.1,4399,729900
7368,25427 Champlain Avenue,"Murrieta, CA",233,5,3.1,3773,730000
7369,81195 Golf View Drive,"La Quinta, CA",175,3,3.1,2791,734000
7370,61499 Topaz Drive,"La Quinta, CA",175,2,2.1,2524,695000
7371,30437 Canyon Point Circle,"Menifee, CA",213,4,3.1,3123,749900
7372,4206 Havenridge Drive,"Corona, CA",87,5,4,3466,739000
7373,51471 Champali Court,"Indio, CA",154,2,2.1,2549,700000
7374,37720 Botanica Place,"Murrieta, CA",233,4,4,3646,695000
7375,16046 Albarian Way,"Riverside, CA",310,4,3,3200,729900
7376,12826 Shorthorn Drive,"Corona, CA",87,5,4.1,3216,749990
7377,16060 Albarian Way,"Riverside, CA",310,4,3,3200,729900
7378,50810 Cereza,"La Quinta, CA",175,3,4,2800,750000
7379,628 Desert Way,"Palm Springs, CA",266,4,4,2394,739000
7380,79315 Mandarina,"La Quinta, CA",175,3,3.1,2833,699000
7381,13 Loch Ness Lake Court,"Rancho Mirage, CA",300,4,4.1,2480,725000
7382,2980 Dapplegray Lane,"Norco, CA",243,4,2.1,3082,710000
7383,78695 Castle Pines Drive,"La Quinta, CA",175,3,3.1,2610,699000
7384,7985 Natoma Street,"Corona, CA",87,6,3.1,3763,695000
7385,2558 Camino Del Plata,"Corona, CA",87,5,3,3056,725000
7386,78 Colgate Drive,"Rancho Mirage, CA",300,4,4,2969,749000
7387,51718 Via Roblada,"La Quinta, CA",175,4,3.1,2849,739000
7388,19860 Covell Street,"Riverside, CA",310,4,3,2790,699000
7389,32160 Copper Crest Lane,"Temecula, CA",368,5,3,3601,695000
7390,39340 Jessie Circle,"Temecula, CA",368,4,3,2100,719000
7391,79275 Avenue 38,"Indio, CA",154,3,2.1,2400,750000
7392,1280 Avenida Caballeros,"Palm Springs, CA",266,3,2,1756,745000
7393,75054 Gleneagles Circle,"Indian Wells, CA",153,3,5,3641,750000
7394,34299 Lamborn Street,"Temecula, CA",368,4,4.1,3836,699900
7395,16149 Sierra Heights Drive,"Riverside, CA",310,4,2.1,3138,739900
7396,1691 Spyglass Drive,"Corona, CA",87,5,3,2914,715000
7397,34070 Summit View Place,"Temecula, CA",368,4,3,3371,697900
7398,1257 Elysia Street,"Corona, CA",87,5,4,3572,749000
7399,70580 Granite Trail,"Mountain Center, CA",231,4,3,3333,725000
7400,1525 Mel Avenue,"Palm Springs, CA",266,3,2,1557,755000
7401,8107 Ross Street,"Corona, CA",87,6,4,3667,708888
7402,26759 Chamomile Street,"Murrieta, CA",233,6,4.1,4311,724900
7403,77925 Laredo,"La Quinta, CA",175,3,3,2329,739000
7404,61089 Fire Barrel Drive,"La Quinta, CA",175,3,3.1,2724,749000
7405,39425 Cherry Oak Road,"Cherry Valley, CA",77,4,3,2930,699000
